Epoch 001/60 | T.Loss: 0.8922 | V.Loss: 0.3062 | F1: 0.8352 | AUC: 0.9876 | LR: 1.00e-03 | t=25s
Epoch 002/60 | T.Loss: 0.8006 | V.Loss: 0.2830 | F1: 0.8495 | AUC: 0.9889 | LR: 1.00e-03 | t=24s
Epoch 003/60 | T.Loss: 0.7304 | V.Loss: 0.2169 | F1: 0.8746 | AUC: 0.9929 | LR: 1.00e-03 | t=23s
Epoch 004/60 | T.Loss: 0.7476 | V.Loss: 0.2509 | F1: 0.8887 | AUC: 0.9940 | LR: 1.00e-03 | t=24s
Epoch 005/60 | T.Loss: 0.7096 | V.Loss: 0.2636 | F1: 0.8846 | AUC: 0.9944 | LR: 1.00e-03 | t=26s
Epoch 006/60 | T.Loss: 0.7170 | V.Loss: 0.2127 | F1: 0.8870 | AUC: 0.9947 | LR: 1.00e-03 | t=29s
Epoch 007/60 | T.Loss: 0.7453 | V.Loss: 0.2036 | F1: 0.8872 | AUC: 0.9953 | LR: 1.00e-03 | t=23s
Epoch 008/60 | T.Loss: 0.6970 | V.Loss: 0.1897 | F1: 0.9000 | AUC: 0.9954 | LR: 1.00e-03 | t=25s
Epoch 009/60 | T.Loss: 0.6891 | V.Loss: 0.1816 | F1: 0.9082 | AUC: 0.9959 | LR: 1.00e-03 | t=25s
Epoch 010/60 | T.Loss: 0.7568 | V.Loss: 0.2439 | F1: 0.9152 | AUC: 0.9958 | LR: 1.00e-03 | t=24s
Epoch 011/60 | T.Loss: 0.6839 | V.Loss: 0.2249 | F1: 0.9100 | AUC: 0.9961 | LR: 1.00e-03 | t=25s
Epoch 012/60 | T.Loss: 0.6575 | V.Loss: 0.1975 | F1: 0.9073 | AUC: 0.9964 | LR: 1.00e-03 | t=23s
Epoch 013/60 | T.Loss: 0.6952 | V.Loss: 0.2169 | F1: 0.9223 | AUC: 0.9965 | LR: 1.00e-03 | t=25s
Epoch 014/60 | T.Loss: 0.6712 | V.Loss: 0.1993 | F1: 0.9087 | AUC: 0.9962 | LR: 1.00e-03 | t=25s
Epoch 015/60 | T.Loss: 0.6622 | V.Loss: 0.1818 | F1: 0.9069 | AUC: 0.9964 | LR: 1.00e-03 | t=23s
Epoch 016/60 | T.Loss: 0.6729 | V.Loss: 0.2289 | F1: 0.9157 | AUC: 0.9952 | LR: 1.00e-03 | t=24s
Epoch 017/60 | T.Loss: 0.6616 | V.Loss: 0.2216 | F1: 0.9266 | AUC: 0.9969 | LR: 1.00e-03 | t=24s
Epoch 018/60 | T.Loss: 0.6583 | V.Loss: 0.2275 | F1: 0.9153 | AUC: 0.9964 | LR: 1.00e-03 | t=25s
Epoch 019/60 | T.Loss: 0.6039 | V.Loss: 0.1840 | F1: 0.9192 | AUC: 0.9965 | LR: 1.00e-03 | t=25s
Epoch 020/60 | T.Loss: 0.6945 | V.Loss: 0.2255 | F1: 0.9251 | AUC: 0.9965 | LR: 1.00e-03 | t=25s
Epoch 021/60 | T.Loss: 0.6785 | V.Loss: 0.2172 | F1: 0.9100 | AUC: 0.9968 | LR: 1.00e-03 | t=24s
Epoch 022/60 | T.Loss: 0.6428 | V.Loss: 0.1557 | F1: 0.9262 | AUC: 0.9968 | LR: 1.00e-03 | t=25s
Epoch 023/60 | T.Loss: 0.6519 | V.Loss: 0.1894 | F1: 0.9268 | AUC: 0.9968 | LR: 5.00e-04 | t=24s
Epoch 024/60 | T.Loss: 0.6726 | V.Loss: 0.1929 | F1: 0.9271 | AUC: 0.9968 | LR: 5.00e-04 | t=25s
Epoch 025/60 | T.Loss: 0.6738 | V.Loss: 0.2047 | F1: 0.9264 | AUC: 0.9965 | LR: 5.00e-04 | t=26s
Epoch 026/60 | T.Loss: 0.6815 | V.Loss: 0.2060 | F1: 0.9215 | AUC: 0.9964 | LR: 5.00e-04 | t=24s
Epoch 027/60 | T.Loss: 0.6680 | V.Loss: 0.2010 | F1: 0.9256 | AUC: 0.9926 | LR: 5.00e-04 | t=25s
Epoch 028/60 | T.Loss: 0.6309 | V.Loss: 0.2263 | F1: 0.9167 | AUC: 0.9883 | LR: 5.00e-04 | t=25s
Epoch 029/60 | T.Loss: 0.6683 | V.Loss: 0.1973 | F1: 0.9236 | AUC: 0.9888 | LR: 5.00e-04 | t=23s
Epoch 030/60 | T.Loss: 0.6631 | V.Loss: 0.1735 | F1: 0.9253 | AUC: 0.9903 | LR: 2.50e-04 | t=25s
Epoch 031/60 | T.Loss: 0.6658 | V.Loss: 0.1708 | F1: 0.9261 | AUC: 0.9903 | LR: 2.50e-04 | t=26s
Epoch 032/60 | T.Loss: 0.6224 | V.Loss: 0.1743 | F1: 0.9243 | AUC: 0.9904 | LR: 2.50e-04 | t=24s
Epoch 033/60 | T.Loss: 0.5965 | V.Loss: 0.1467 | F1: 0.9273 | AUC: 0.9918 | LR: 2.50e-04 | t=25s
Epoch 034/60 | T.Loss: 0.6726 | V.Loss: 0.1515 | F1: 0.9259 | AUC: 0.9925 | LR: 2.50e-04 | t=25s
Epoch 035/60 | T.Loss: 0.6109 | V.Loss: 0.1484 | F1: 0.9277 | AUC: 0.9928 | LR: 2.50e-04 | t=23s
Epoch 036/60 | T.Loss: 0.6327 | V.Loss: 0.1440 | F1: 0.9288 | AUC: 0.9924 | LR: 2.50e-04 | t=25s
Epoch 037/60 | T.Loss: 0.6389 | V.Loss: 0.1401 | F1: 0.9240 | AUC: 0.9921 | LR: 2.50e-04 | t=26s
Epoch 038/60 | T.Loss: 0.5720 | V.Loss: 0.1393 | F1: 0.9266 | AUC: 0.9922 | LR: 2.50e-04 | t=26s
Epoch 039/60 | T.Loss: 0.6083 | V.Loss: 0.1352 | F1: 0.9239 | AUC: 0.9929 | LR: 2.50e-04 | t=25s
Epoch 040/60 | T.Loss: 0.5941 | V.Loss: 0.1314 | F1: 0.9246 | AUC: 0.9932 | LR: 2.50e-04 | t=25s
Epoch 041/60 | T.Loss: 0.6230 | V.Loss: 0.1304 | F1: 0.9249 | AUC: 0.9932 | LR: 2.50e-04 | t=23s
Epoch 042/60 | T.Loss: 0.6148 | V.Loss: 0.1223 | F1: 0.9248 | AUC: 0.9938 | LR: 1.25e-04 | t=25s
Epoch 043/60 | T.Loss: 0.6319 | V.Loss: 0.1340 | F1: 0.9258 | AUC: 0.9937 | LR: 1.25e-04 | t=25s
Epoch 044/60 | T.Loss: 0.6068 | V.Loss: 0.1254 | F1: 0.9260 | AUC: 0.9940 | LR: 1.25e-04 | t=24s
Epoch 045/60 | T.Loss: 0.5954 | V.Loss: 0.1239 | F1: 0.9256 | AUC: 0.9941 | LR: 1.25e-04 | t=25s
Epoch 046/60 | T.Loss: 0.5732 | V.Loss: 0.1218 | F1: 0.9265 | AUC: 0.9941 | LR: 1.25e-04 | t=26s
Epoch 047/60 | T.Loss: 0.6442 | V.Loss: 0.1286 | F1: 0.9251 | AUC: 0.9938 | LR: 6.25e-05 | t=23s
Epoch 048/60 | T.Loss: 0.5981 | V.Loss: 0.1231 | F1: 0.9253 | AUC: 0.9941 | LR: 6.25e-05 | t=24s
